281,cluster_691_696,1158,0,281,258.00856309057144,0.9901010353864517,car-10,balanced
376,2518,1158,0,376,258.7114288756971,1.3212334039653693,car-44,balanced
450,2518,1189,0,450,234.81160458312908,1.7422090778570563,car-11,min_length
469,2496,1184,0,469,280.2972891377285,1.521112236494502,car-0,balanced
475,2495,1911,0,475,287.4795572933709,1.5020830903030589,car-6,balanced
488,2518,1910,0,488,256.5261426661809,1.7294002046944217,car-66,max_speed
516,cluster_691_696,1189,0,516,186.61989735382318,2.5136167994001903,car-13,balanced
519,2518,1158,0,519,211.2225874315168,2.2337487082017495,car-96,min_length
520,2518,1185,0,520,194.79720518358525,2.42676619657738,car-98,balanced
529,2496,1189,0,529,213.26876745860326,2.254943828108531,car-4,balanced
545,2496,1162,0,545,221.52633484841016,2.236549193095185,car-18,balanced
545,2518,1185,0,545,194.79720518358525,2.543437648335908,car-67,max_speed
545,2518,1159,0,545,200.25620087689498,2.4741033899825156,car-101,balanced
554,2518,1158,0,554,211.2225874315168,2.3843868677143916,car-23,max_speed
556,2518,1158,0,556,211.2225874315168,2.3929947625436854,car-95,max_speed
564,2496,1184,0,564,232.8084476935482,2.202356820840921,car-5,max_speed
566,2496,1184,0,566,232.8084476935482,2.21016659680135,car-26,max_speed
567,2496,1158,0,567,237.16859175117125,2.1733676523042385,car-22,balanced
569,2518,1159,0,569,200.25620087689498,2.5830547319266994,car-9,max_speed
576,2495,1159,0,576,224.1287710712794,2.3363192558167025,car-8,max_speed
602,2496,1185,0,602,220.74320950323968,2.4792279160220114,car-31,max_speed
612,2518,1159,0,612,200.25620087689498,2.778259219576696,car-48,min_length
628,2496,1162,0,628,221.52633484841016,2.5771612720436257,car-107,max_speed
629,2496,1184,0,629,232.8084476935482,2.456174539554857,car-73,balanced
631,2496,1158,0,631,237.16859175117125,2.4186860469205897,car-84,balanced
633,2496,1184,0,633,232.8084476935482,2.4717940914757146,car-100,balanced
638,2496,1162,0,638,221.52633484841016,2.6181988719169316,car-43,balanced
640,2568,1184,0,640,295.7976433718195,1.9669466436107899,car-76,balanced
646,2496,1909,0,646,227.35065248043057,2.5831143252306137,car-38,balanced
652,2518,1911,0,652,216.11814565480614,2.7426076183070904,car-103,balanced
652,2568,1184,0,652,295.7976433718195,2.003826893178492,car-110,balanced
655,2496,1184,0,655,232.8084476935482,2.557701627040432,car-115,balanced
663,2495,1911,0,663,239.99071584919056,2.5114607896166476,car-1,min_length
665,2496,1911,0,665,242.06414997446058,2.4974596800444764,car-3,balanced
687,2568,1189,0,687,276.25796313687454,2.260732857991926,car-141,balanced
697,2495,1911,0,697,239.99071584919056,2.6402536506226295,car-17,balanced
700,2495,1909,0,700,225.27721835516056,2.8248024412321087,car-28,balanced
700,2568,1158,0,700,300.1577874294426,2.1200970390056093,car-79,min_length
707,2568,1185,0,707,283.73240518151096,2.2652586063128863,car-133,balanced
714,2568,1158,0,714,300.1577874294426,2.1624989797857217,car-32,max_speed
715,2496,1909,0,715,227.35065248043057,2.8590197252939458,car-83,balanced
719,2496,1162,0,719,221.52633484841016,2.9506034308907116,car-122,balanced
720,2495,1909,0,720,225.27721835516056,2.9055110824101686,car-34,balanced
721,2496,1162,0,721,221.52633484841016,2.958810950865373,car-53,max_speed
722,2496,1159,0,722,226.20220519654941,2.901667717135274,car-2,max_speed
722,2496,1184,0,722,232.8084476935482,2.819329121714796,car-78,max_speed
730,2568,1158,0,730,300.1577874294426,2.2109583406772786,car-154,balanced
736,2496,1159,0,736,226.20220519654941,2.9579327421212764,car-40,min_length
737,2518,1185,0,737,194.79720518358525,3.439474397841402,car-149,min_length
739,2496,1159,0,739,226.20220519654941,2.9699895331897057,car-42,balanced
742,2453,1909,0,742,236.03171799518938,2.857859360067881,car-7,max_speed
745,2495,1184,0,745,230.7350135682782,2.9352837126833,car-27,max_speed
753,2568,1909,0,753,290.33984815870184,2.357738556683673,car-41,balanced
758,2568,1159,0,758,289.1914008748207,2.3828194994953833,car-45,balanced
767,2444,1159,0,767,242.65864868107064,2.873471566180036,car-195,max_speed
769,2568,1159,0,769,289.1914008748207,2.417398674290171,car-82,max_speed
774,2568,1189,0,774,276.25796313687454,2.547026538698327,car-12,min_length
782,2568,1185,0,782,283.73240518151096,2.5055618530928956,car-224,balanced
789,2568,1189,0,789,276.25796313687454,2.596387518130465,car-225,balanced
792,2495,1159,0,792,224.1287710712794,3.212438976747966,car-30,min_length
795,2518,1909,0,795,201.40464816077613,3.5884339280508466,car-121,max_speed
807,cluster_691_696,1185,0,807,194.0943393984596,3.77979268179619,car-15,max_speed
809,2496,1185,0,809,220.74320950323968,3.3317199070794143,car-57,balanced
810,2568,1185,0,810,283.73240518151096,2.595275065224099,car-189,max_speed
811,2568,1185,0,811,283.73240518151096,2.5984791085144994,car-145,max_speed
812,2568,1159,0,812,289.1914008748207,2.552571812124342,car-192,min_length
817,2496,1158,0,817,237.16859175117125,3.131642631274361,car-118,min_length
819,2518,1159,0,819,200.25620087689498,3.7179645438452846,car-160,balanced
845,2496,1189,0,845,213.26876745860326,3.6019424097385793,car-168,min_length
847,2518,1159,0,847,200.25620087689498,3.845074442780166,car-153,max_speed
860,2495,1159,0,860,224.1287710712794,3.488254444448549,car-148,min_length
862,2495,1159,0,862,224.1287710712794,3.496366664086801,car-150,min_length
878,2496,1911,0,878,242.06414997446058,3.2973978933519557,car-193,max_speed
881,2496,1185,0,881,220.74320950323968,3.6282388604906846,car-119,min_length
881,2568,1159,0,881,289.1914008748207,2.7694775449280113,car-265,min_length
884,2518,1159,0,884,200.25620087689498,4.013041094944116,car-196,min_length
893,2496,1162,0,893,221.52633484841016,3.6646576686862384,car-70,balanced
895,2568,1909,0,895,290.33984815870184,2.802358576669173,car-262,balanced
903,2495,1911,0,903,239.99071584919056,3.420586867305932,car-35,balanced
905,2495,1911,0,905,239.99071584919056,3.4281629179533426,car-37,max_speed
905,2495,1185,0,905,218.66977537796967,3.7624187947565795,car-270,balanced
911,2444,1158,0,911,253.62503523569248,3.2653788196113718,car-109,min_length
919,2495,1184,0,919,230.7350135682782,3.620839908665708,car-39,max_speed
922,2496,1909,0,922,227.35065248043057,3.6867359254839416,car-163,min_length
923,2496,1158,0,923,237.16859175117125,3.5379512223576928,car-191,min_length
929,2495,1184,0,929,230.7350135682782,3.660239690044008,car-25,max_speed
932,2496,1159,0,932,226.20220519654941,3.745643091925312,car-54,min_length
934,2496,1911,0,934,242.06414997446058,3.5077102874609642,car-71,min_length
940,2496,1911,0,940,242.06414997446058,3.530243758258358,car-69,min_length
953,2495,1911,0,953,239.99071584919056,3.6099881334911994,car-46,min_length
970,2496,1159,0,970,226.20220519654941,3.8983624454587478,car-62,min_length
970,2496,1162,0,970,221.52633484841016,3.9806471877106953,car-170,balanced
974,2496,1189,0,974,213.26876745860326,4.151824742112871,car-171,balanced
983,2568,1185,0,983,283.73240518151096,3.14957455446332,car-281,balanced
986,2568,1158,0,986,300.1577874294426,2.9863081149421866,car-229,max_speed
990,2518,1158,0,990,211.2225874315168,4.260907940500448,car-228,max_speed
991,2444,1184,0,991,249.26489117806943,3.614263872666692,car-161,max_speed
992,2444,1159,0,992,242.65864868107064,3.7164065106265913,car-255,max_speed
993,2496,1159,0,993,226.20220519654941,3.990797843650037,car-124,balanced
994,2568,1159,0,994,289.1914008748207,3.1246999769108323,car-146,max_speed
996,2496,1159,0,996,226.20220519654941,4.002854634718466,car-129,balanced
